close	Entropy: 1.32951978871	NN: 16	VB: 39	JJ: 80
basic	Entropy: 0.00189367781747	NN: 0	VB: 0	JJ: 163
equipment	Entropy: 0.00188320829178	NN: 164	VB: 0	JJ: 0
college	Entropy: 0.00187285915373	NN: 165	VB: 0	JJ: 0
recent	Entropy: 0.00185251369999	NN: 0	VB: 0	JJ: 167
heart	Entropy: 0.00182284755063	NN: 170	VB: 0	JJ: 0
person	Entropy: 0.00182284755063	NN: 170	VB: 0	JJ: 0
education	Entropy: 0.00177555076895	NN: 175	VB: 0	JJ: 0
book	Entropy: 0.00176639754772	NN: 176	VB: 0	JJ: 0
attention	Entropy: 0.00175734247948	NN: 177	VB: 0	JJ: 0
art	Entropy: 0.00174838396909	NN: 178	VB: 0	JJ: 0
road	Entropy: 0.00174838396909	NN: 178	VB: 0	JJ: 0
modern	Entropy: 0.0017307504137	NN: 0	VB: 0	JJ: 180
basis	Entropy: 0.00169657554518	NN: 184	VB: 0	JJ: 0
century	Entropy: 0.00168825107252	NN: 185	VB: 0	JJ: 0
nature	Entropy: 0.001680011569	NN: 186	VB: 0	JJ: 0
House	Entropy: 0.001680011569	NN: 186	VB: 0	JJ: 0
put	Entropy: 0.00165578986195	NN: 0	VB: 189	JJ: 0
strong	Entropy: 0.0016400435127	NN: 0	VB: 0	JJ: 191
idea	Entropy: 0.0016400435127	NN: 191	VB: 0	JJ: 0
short	Entropy: 0.00163228714396	NN: 0	VB: 0	JJ: 192
personal	Entropy: 0.00163228714396	NN: 0	VB: 0	JJ: 192
society	Entropy: 0.00162460708905	NN: 193	VB: 0	JJ: 0
music	Entropy: 0.00160201353731	NN: 196	VB: 0	JJ: 0
situation	Entropy: 0.00160201353731	NN: 196	VB: 0	JJ: 0
town	Entropy: 0.0015800671637	NN: 199	VB: 0	JJ: 0
believe	Entropy: 0.0015800671637	NN: 0	VB: 199	JJ: 0
morning	Entropy: 0.00151784062176	NN: 208	VB: 0	JJ: 0
child	Entropy: 0.0015112409711	NN: 209	VB: 0	JJ: 0
girl	Entropy: 0.00149821995938	NN: 211	VB: 0	JJ: 0
provide	Entropy: 0.0014791221036	NN: 0	VB: 214	JJ: 0
office	Entropy: 0.0014791221036	NN: 214	VB: 0	JJ: 0
community	Entropy: 0.00147286868015	NN: 215	VB: 0	JJ: 0
able	Entropy: 0.00146052612153	NN: 0	VB: 0	JJ: 217
certain	Entropy: 0.00146052612153	NN: 0	VB: 0	JJ: 217
company	Entropy: 0.00145443553179	NN: 218	VB: 0	JJ: 0
air	Entropy: 0.00145443553179	NN: 218	VB: 0	JJ: 0
economic	Entropy: 0.00145443553179	NN: 0	VB: 0	JJ: 218
voice	Entropy: 0.00144241219155	NN: 220	VB: 0	JJ: 0
policy	Entropy: 0.00143647806247	NN: 221	VB: 0	JJ: 0
necessary	Entropy: 0.00143647806247	NN: 0	VB: 0	JJ: 221
church	Entropy: 0.00143059472852	NN: 222	VB: 0	JJ: 0
sure	Entropy: 0.00141897781955	NN: 0	VB: 0	JJ: 224
wife	Entropy: 0.00140191729988	NN: 227	VB: 0	JJ: 0
seem	Entropy: 0.0013852798892	NN: 0	VB: 230	JJ: 0
boy	Entropy: 0.00136904980618	NN: 233	VB: 0	JJ: 0
real	Entropy: 0.00136372768158	NN: 0	VB: 0	JJ: 234
become	Entropy: 0.0013584486058	NN: 0	VB: 235	JJ: 0
job	Entropy: 0.00134286443238	NN: 238	VB: 0	JJ: 0
early	Entropy: 0.00133775235552	NN: 0	VB: 0	JJ: 239
available	Entropy: 0.00133268077134	NN: 0	VB: 0	JJ: 240
President	Entropy: 0.00131770414804	NN: 243	VB: 0	JJ: 0
tell	Entropy: 0.00131278974621	NN: 0	VB: 244	JJ: 0
State	Entropy: 0.00131278974621	NN: 244	VB: 0	JJ: 0
moment	Entropy: 0.00130791348082	NN: 245	VB: 0	JJ: 0
political	Entropy: 0.00127022384218	NN: 0	VB: 0	JJ: 253
information	Entropy: 0.00125666804035	NN: 256	VB: 0	JJ: 0
week	Entropy: 0.00125221631892	NN: 257	VB: 0	JJ: 0
money	Entropy: 0.00124341095046	NN: 259	VB: 0	JJ: 0
city	Entropy: 0.00123905657492	NN: 260	VB: 0	JJ: 0
word	Entropy: 0.00123473392855	NN: 261	VB: 0	JJ: 0
period	Entropy: 0.00122618242521	NN: 263	VB: 0	JJ: 0
death	Entropy: 0.00122618242521	NN: 263	VB: 0	JJ: 0
body	Entropy: 0.00119720170799	NN: 270	VB: 0	JJ: 0
history	Entropy: 0.00119720170799	NN: 270	VB: 0	JJ: 0
car	Entropy: 0.00119317788404	NN: 271	VB: 0	JJ: 0
government	Entropy: 0.00118521435911	NN: 273	VB: 0	JJ: 0
law	Entropy: 0.00116961558576	NN: 277	VB: 0	JJ: 0
little	Entropy: 0.00115070943488	NN: 0	VB: 0	JJ: 282
action	Entropy: 0.00113243038285	NN: 287	VB: 0	JJ: 0
example	Entropy: 0.00113243038285	NN: 287	VB: 0	JJ: 0
different	Entropy: 0.00106183914104	NN: 0	VB: 0	JJ: 308
development	Entropy: 0.00105870564667	NN: 309	VB: 0	JJ: 0
family	Entropy: 0.00105249619888	NN: 311	VB: 0	JJ: 0
door	Entropy: 0.00104941988903	NN: 312	VB: 0	JJ: 0
country	Entropy: 0.00104941988903	NN: 312	VB: 0	JJ: 0
problem	Entropy: 0.00104636228798	NN: 313	VB: 0	JJ: 0
big	Entropy: 0.00103431554922	NN: 0	VB: 0	JJ: 317
area	Entropy: 0.00102840004194	NN: 319	VB: 0	JJ: 0
thing	Entropy: 0.00100542732398	NN: 327	VB: 0	JJ: 0
business	Entropy: 0.000916327107368	NN: 362	VB: 0	JJ: 0
important	Entropy: 0.000909448436228	NN: 0	VB: 0	JJ: 365
possible	Entropy: 0.00089162091729	NN: 0	VB: 0	JJ: 373
system	Entropy: 0.000850082613714	NN: 393	VB: 0	JJ: 0
night	Entropy: 0.000838395685632	NN: 399	VB: 0	JJ: 0
come	Entropy: 0.000827038909187	NN: 0	VB: 405	JJ: 0
think	Entropy: 0.000786320822595	NN: 0	VB: 428	JJ: 0
fact	Entropy: 0.000754160008716	NN: 448	VB: 0	JJ: 0
course	Entropy: 0.00073033762846	NN: 464	VB: 0	JJ: 0
New	Entropy: 0.000661506309456	NN: 0	VB: 0	JJ: 517
American	Entropy: 0.000654554164336	NN: 0	VB: 0	JJ: 523
old	Entropy: 0.000606891438662	NN: 0	VB: 0	JJ: 568
great	Entropy: 0.000584305562848	NN: 0	VB: 0	JJ: 592
day	Entropy: 0.000555144983342	NN: 626	VB: 0	JJ: 0
year	Entropy: 0.000538598356485	NN: 647	VB: 0	JJ: 0
life	Entropy: 0.000517364930279	NN: 676	VB: 0	JJ: 0
world	Entropy: 0.000510441008343	NN: 686	VB: 0	JJ: 0
get	Entropy: 0.000487654342164	NN: 0	VB: 721	JJ: 0
see	Entropy: 0.000470892430124	NN: 0	VB: 749	JJ: 0
way	Entropy: 0.000404390627135	NN: 884	VB: 0	JJ: 0
such	Entropy: 0.000397776681667	NN: 0	VB: 0	JJ: 900
F	Entropy: 0.000368158587497	NN: 979	VB: 0	JJ: 0
new	Entropy: 0.00034338287176	NN: 0	VB: 0	JJ: 1056
